Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,4/25/2016,4/26/2016,21,32289.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/25/2016,4/26/2016,16,29000.00
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,4/25/2016,4/26/2016,1,2297.08
Bowflex Max Trainer,Online Display,CAM44220 SAWDODRFE,Call Center Internal,4/25/2016,4/26/2016,2,3357.00
Bowflex Max Trainer,Online Display,CAM47239 SAWDODCTOE,Call Center Internal,4/25/2016,4/26/2016,2,2897.00
Bowflex Home Gyms,Online Display,CAM47243 SAWDODCTOG,Call Center Internal,4/25/2016,4/26/2016,1,1049.00
Bowflex Selecttech Dumbbells,Online Display,CAM47244 SAWDODCTOD,Call Center Internal,4/25/2016,4/26/2016,1,349.00
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,4/25/2016,4/26/2016,4,5905.00
Treadclimber,Online Display,CAM47254 DODCTOTDL1,Web,4/25/2016,4/26/2016,1,2029.10
Bowflex Selecttech Dumbbells,Online Display,CAM47267 DODCTODDL2,Web,4/25/2016,4/26/2016,1,507.99
Bowflex Max Trainer,Online Display,CAM48252 DODMAGEDL1,Web,4/25/2016,4/26/2016,1,2199.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/25/2016,4/26/2016,1,1412.98
Treadclimber,Online Search,CAM32595 SAWDOSBIT,Call Center Internal,4/25/2016,4/26/2016,2,4435.17
Bowflex Selecttech Dumbbells,Online Search,CAM32596 SAWDOSBID,Call Center Internal,4/25/2016,4/26/2016,1,548.00
Treadclimber,Online Search,CAM44065 SAWDOSG2TMOBILE2,Call Center Internal,4/25/2016,4/26/2016,0,256.41
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,4/25/2016,4/26/2016,3,4297.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/25/2016,4/26/2016,8,12613.29
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,4/25/2016,4/26/2016,1,1758.00
Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,Web,4/25/2016,4/26/2016,1,2822.98
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,4/25/2016,4/26/2016,2,3590.88
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,4/25/2016,4/26/2016,1,2988.08
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,4/25/2016,4/26/2016,1,349.00
Treadclimber,Online Search,CAM36885 dosbitsl2,Web,4/25/2016,4/26/2016,1,2969.10
Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,Web,4/25/2016,4/26/2016,1,349.00
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,4/25/2016,4/26/2016,1,2148.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,4/25/2016,4/26/2016,0,159.97
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,4/25/2016,4/26/2016,2,4307.20
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/25/2016,4/26/2016,3,4306.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/25/2016,4/26/2016,3,4247.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/25/2016,4/26/2016,11,17955.99
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/25/2016,4/26/2016,3,5496.00
Bowflex Max Trainer,Online Search,CAM44952 dosbieml1,Web,4/25/2016,4/26/2016,2,3297.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/25/2016,4/26/2016,1,1148.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,4/25/2016,4/26/2016,3,3746.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/25/2016,4/26/2016,5,8253.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/25/2016,4/26/2016,1,1758.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Web,4/25/2016,4/26/2016,2,3798.00
Treadclimber,Online Search,CAM48473 DOSG2TSL39,Web,4/25/2016,4/26/2016,1,2969.10
Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,Web,4/25/2016,4/26/2016,1,2199.00
Bowflex Selecttech Dumbbells,Online Shopping,CAM32097 SAWDOFYPID,Call Center Internal,4/25/2016,4/26/2016,1,1599.00
Bowflex Catalog,Online Shopping,CAM33953 SAWDOFG2C,Call Center Internal,4/25/2016,4/26/2016,0,78.98
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/25/2016,4/26/2016,1,1599.00
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,4/25/2016,4/26/2016,1,2036.49
Bowflex Catalog,Online Shopping,CAM33966 dofg2cfeed1,Web,4/25/2016,4/26/2016,0,29.38
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/25/2016,4/26/2016,8,11400.00
Treadclimber,Online Shopping,CAM48973 DOFG2TFEED2,Web,4/25/2016,4/26/2016,0,11.48
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,4/25/2016,4/26/2016,2,2965.99
Bowflex Selecttech Dumbbells,Online Shopping,CAM48979 DOFG2DFEED2,Web,4/25/2016,4/26/2016,1,349.00
Bowflex Catalog,Online Shopping,CAM48980 DOFG2CFEED3,Web,4/25/2016,4/26/2016,0,49.98
Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,4/25/2016,4/26/2016,2,4398.00
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,4/25/2016,4/26/2016,3,5297.00
Bowflex Max Trainer,Online Social,CAM48203 DOXFBESCODE003,Web,4/25/2016,4/26/2016,5,8913.00
Bowflex Selecttech Dumbbells,Online Social,CAM48207 DOXFBDSCODE001,Web,4/25/2016,4/26/2016,1,549.00
Bowflex Home Gyms,Online Social,CAM48214 DOXFBGSCODE002,Web,4/25/2016,4/26/2016,3,6815.92
Treadclimber,Short Form,CAM48498 INSPN120HKINGTIC,Call Center Internal,4/25/2016,4/26/2016,1,1758.00
Bowflex Max Trainer,Short Form,CAM48746 VEL*N120J14FSTIC,Call Center Internal,4/25/2016,4/26/2016,1,549.00
Bowflex Max Trainer,Short Form,CAM48753 RELZN120J14FSTIC,Call Center Internal,4/25/2016,4/26/2016,1,1599.00
Bowflex Max Trainer,Short Form,CAM48777 VH1CN180JACFSTIC,Call Center Internal,4/25/2016,4/26/2016,1,1758.00
Bowflex Max Trainer,Short Form,CAM48778 DTVSN60*J14FSTIC,Call Center Internal,4/25/2016,4/26/2016,1,1758.00
Treadclimber,Short Form,CAM49229 METVN120BOO16TIC,Call Center Internal,4/25/2016,4/26/2016,1,1049.00
Treadclimber,Short Form,CAM49230 BRNGN120WMN16TIC,Call Center Internal,4/25/2016,4/26/2016,1,2358.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/25/2016,4/26/2016,3,6065.20
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,4/25/2016,4/26/2016,3,6218.58
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,4/25/2016,4/26/2016,7,10830.46
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/25/2016,4/26/2016,10,12959.00
Treadclimber,Electronic - Short Form,CAM36104 SAWSF11E,Call Center Internal,4/25/2016,4/27/2016,0,172.84
Treadclimber,Electronic - Short Form,CAM36608 dsetsf12a,Web,4/25/2016,4/27/2016,3,6336.30
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,4/25/2016,4/27/2016,1,1099.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM11920 SAWWEBST,Call Center Internal,4/25/2016,4/27/2016,3,1259.52
Treadclimber,Electronic - UnSourced,CAM133 1800BOWFLEX_TRC,Call Center Internal,4/25/2016,4/27/2016,3,7075.98
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,4/25/2016,4/27/2016,1,3396.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Call Center Internal,4/25/2016,4/27/2016,1,887.00
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Call Center Internal,4/25/2016,4/27/2016,1,1208.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,4/25/2016,4/27/2016,14,22041.08
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,4/25/2016,4/27/2016,1,1049.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,4/25/2016,4/27/2016,1,2261.07
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Third Party Call Center - Evolve,4/25/2016,4/27/2016,2,4052.59
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,4/25/2016,4/27/2016,4,9149.28
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,4/25/2016,4/27/2016,0,19.98
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,4/25/2016,4/27/2016,2,1404.97
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,4/25/2016,4/27/2016,2,4435.17
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/25/2016,4/27/2016,1,1766.88
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,4/25/2016,4/27/2016,1,850.94
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,4/25/2016,4/27/2016,21,35937.77
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/25/2016,4/27/2016,16,29025.99
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,4/25/2016,4/27/2016,1,3218.10
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,4/25/2016,4/27/2016,5,7254.00
Bowflex Home Gyms,Online Display,CAM47260 DODCTOGDL1,Web,4/25/2016,4/27/2016,2,2485.00
Bowflex Selecttech Dumbbells,Online Display,CAM47267 DODCTODDL2,Web,4/25/2016,4/27/2016,2,898.00
Treadclimber,Online Display,CAM48928 DODSTLTDL8,Web,4/25/2016,4/27/2016,2,5247.20
Bowflex Max Trainer,Online Display,CAM49246 DODSTLEDL1,Web,4/25/2016,4/27/2016,1,1599.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/25/2016,4/27/2016,1,3136.85
Treadclimber,Online Search,CAM33017 SAWCAOSGCTMOBILE,Call Center Internal,4/25/2016,4/27/2016,1,3068.10
Treadclimber,Online Search,CAM44065 SAWDOSG2TMOBILE2,Call Center Internal,4/25/2016,4/27/2016,0,148.14
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,4/25/2016,4/27/2016,2,3584.99
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/25/2016,4/27/2016,6,10449.59
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Call Center Internal,4/25/2016,4/27/2016,2,2648.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,4/25/2016,4/27/2016,4,6655.00
Bowflex Max Trainer,Online Search,CAM44560 dosg2esl5,Call Center Internal,4/25/2016,4/27/2016,1,1049.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Third Party Call Center - Evolve,4/25/2016,4/27/2016,1,1608.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Third Party Call Center - Evolve,4/25/2016,4/27/2016,1,2199.00
Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,Web,4/25/2016,4/27/2016,1,1399.00
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,4/25/2016,4/27/2016,2,5013.19
Bowflex Home Gyms,Online Search,CAM32607 dosg2gad2,Web,4/25/2016,4/27/2016,1,1768.99
Bowflex Selecttech Dumbbells,Online Search,CAM32678 dosg2dgl1st,Web,4/25/2016,4/27/2016,3,2304.97
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,4/25/2016,4/27/2016,1,2163.95
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,4/25/2016,4/27/2016,4,9554.40
Treadclimber,Online Search,CAM37493 dosbitsl6,Web,4/25/2016,4/27/2016,1,3083.09
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,4/25/2016,4/27/2016,0,30.98
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,4/25/2016,4/27/2016,0,58.92
Treadclimber,Online Search,CAM39442 dosbitgl1tc,Web,4/25/2016,4/27/2016,1,2029.10
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,4/25/2016,4/27/2016,1,1899.00
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/25/2016,4/27/2016,7,8993.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/25/2016,4/27/2016,9,16084.99
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/25/2016,4/27/2016,13,21684.00
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/25/2016,4/27/2016,6,9953.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/25/2016,4/27/2016,4,8112.99
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,4/25/2016,4/27/2016,4,5004.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/25/2016,4/27/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,Web,4/25/2016,4/27/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,Web,4/25/2016,4/27/2016,2,3357.00
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,4/25/2016,4/27/2016,1,1049.00
Bowflex Home Gyms,Online Search,CAM47265 DOSG2GSL38,Web,4/25/2016,4/27/2016,1,3312.98
Bowflex Max Trainer,Online Search,CAM48984 DOSG2ESL11,Web,4/25/2016,4/27/2016,1,2199.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/25/2016,4/27/2016,2,2197.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Call Center Internal,4/25/2016,4/27/2016,1,2358.00
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Third Party Call Center - Evolve,4/25/2016,4/27/2016,1,1449.00
Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,Web,4/25/2016,4/27/2016,1,2969.10
Bowflex Catalog,Online Shopping,CAM33966 dofg2cfeed1,Web,4/25/2016,4/27/2016,0,193.89
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/25/2016,4/27/2016,11,17924.00
Bowflex Max Trainer,Online Shopping,CAM44948 dofbiefeed1,Web,4/25/2016,4/27/2016,3,4956.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,4/25/2016,4/27/2016,3,3147.00
Bowflex Catalog,Online Shopping,CAM48980 DOFG2CFEED3,Web,4/25/2016,4/27/2016,0,342.94
Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,4/25/2016,4/27/2016,1,2199.00
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Call Center Internal,4/25/2016,4/27/2016,1,1599.00
Treadclimber,Online Social,CAM48188 DOXFBTSCODE005,Web,4/25/2016,4/27/2016,2,5368.09
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,4/25/2016,4/27/2016,7,12020.00
Bowflex Max Trainer,Online Social,CAM48203 DOXFBESCODE003,Web,4/25/2016,4/27/2016,2,3198.00
Treadclimber,Short Form,CAM48509 DCADN120HKINGTIC,Call Center Internal,4/25/2016,4/27/2016,1,699.30
Treadclimber,Short Form,CAM48517 LMN*N60*HKINGTIC,Call Center Internal,4/25/2016,4/27/2016,1,1049.00
Bowflex Max Trainer,Short Form,CAM48748 SPKEN120J14FSTIC,Call Center Internal,4/25/2016,4/27/2016,2,2807.00
Bowflex Max Trainer,Short Form,CAM48751 ION*N120J14FSTIC,Call Center Internal,4/25/2016,4/27/2016,2,2648.00
Bowflex Max Trainer,Short Form,CAM48753 RELZN120J14FSTIC,Call Center Internal,4/25/2016,4/27/2016,1,2199.00
Bowflex Max Trainer,Short Form,CAM49223 CLOON5MNHAMFSTIC,Third Party Call Center - Evolve,4/25/2016,4/27/2016,1,1848.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/25/2016,4/27/2016,4,8982.98
Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,4/25/2016,4/27/2016,0,60.57
Bowflex Catalog,Un-Sourced,CAM40820 1800BFXCATALOG,Call Center Internal,4/25/2016,4/27/2016,0,.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,4/25/2016,4/27/2016,2,3815.66
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,4/25/2016,4/27/2016,6,14400.68
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/25/2016,4/27/2016,12,16519.30
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,4/25/2016,4/28/2016,2,3798.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,4/25/2016,4/28/2016,1,1499.00
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM11920 SAWWEBST,Call Center Internal,4/25/2016,4/28/2016,2,1928.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,4/25/2016,4/28/2016,0,89.28
Bowflex Max Trainer,Electronic - UnSourced,CAM44236 SAWMAX,Call Center Internal,4/25/2016,4/28/2016,8,12767.98
Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Call Center Internal,4/25/2016,4/28/2016,5,8144.00
Treadclimber,Electronic - UnSourced,CAM6025 SAWWEBTC,Call Center Internal,4/25/2016,4/28/2016,2,5126.17
Treadclimber,Electronic - UnSourced,CAM16414 DEGBFTRC,Web,4/25/2016,4/28/2016,2,5112.19
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM23877 degd1sitest,Web,4/25/2016,4/28/2016,5,3748.98
Treadclimber,Electronic - UnSourced,CAM23879 degt1sitetc,Web,4/25/2016,4/28/2016,3,6725.17
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,4/25/2016,4/28/2016,1,1865.96
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,4/25/2016,4/28/2016,0,23.98
Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM34888 degdbst,Web,4/25/2016,4/28/2016,1,349.00
Bowflex Max Trainer,Electronic - UnSourced,CAM41189 degemax,Web,4/25/2016,4/28/2016,12,18646.00
Bowflex Max Trainer,Electronic - UnSourced,CAM44433 dege1sitemx,Web,4/25/2016,4/28/2016,17,29042.00
Treadclimber,Online,CAM6110 SAWGOOGTC,Call Center Internal,4/25/2016,4/28/2016,2,4186.17
Treadclimber,Online Display,CAM33857 SAWDODMAGTDL,Call Center Internal,4/25/2016,4/28/2016,1,3218.10
Bowflex Max Trainer,Online Display,CAM47251 DODCTOEDL2,Web,4/25/2016,4/28/2016,3,3946.00
Bowflex Max Trainer,Online Display,CAM49246 DODSTLEDL1,Web,4/25/2016,4/28/2016,3,4247.00
Bowflex Selecttech Dumbbells,Online Search,CAM30793 SAWDOSG2D,Call Center Internal,4/25/2016,4/28/2016,2,1424.99
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,4/25/2016,4/28/2016,2,5212.38
Bowflex Catalog,Online Search,CAM32307 SAWDOSG2C,Call Center Internal,4/25/2016,4/28/2016,2,3948.48
Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,Call Center Internal,4/25/2016,4/28/2016,2,2648.00
Bowflex Max Trainer,Online Search,CAM44230 SAWDOSG2E,Call Center Internal,4/25/2016,4/28/2016,11,18582.10
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Call Center Internal,4/25/2016,4/28/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM44539 SAWDOSG2EMOBILE2,Call Center Internal,4/25/2016,4/28/2016,2,4557.00
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Call Center Internal,4/25/2016,4/28/2016,2,3297.00
Bowflex Max Trainer,Online Search,CAM47151 DOSG2EML2,Call Center Internal,4/25/2016,4/28/2016,1,1857.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,4/25/2016,4/28/2016,2,2907.99
Treadclimber,Online Search,CAM31082 dosg2tgl1tc,Web,4/25/2016,4/28/2016,1,2138.09
Bowflex Catalog,Online Search,CAM32376 dosg2csl1,Web,4/25/2016,4/28/2016,2,2754.97
Bowflex Selecttech Dumbbells,Online Search,CAM37148 dosg2dsl12,Web,4/25/2016,4/28/2016,1,549.00
Treadclimber,Online Search,CAM37440 dosg2tsl21,Web,4/25/2016,4/28/2016,7,15015.59
Treadclimber,Online Search,CAM37655 dosbitsl10,Web,4/25/2016,4/28/2016,1,2029.10
Bowflex Selecttech Dumbbells,Online Search,CAM37741 dosbidsl9,Web,4/25/2016,4/28/2016,0,158.99
Bowflex Selecttech Dumbbells,Online Search,CAM39439 dosbidgl1st,Web,4/25/2016,4/28/2016,1,329.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,4/25/2016,4/28/2016,0,312.90
Treadclimber,Online Search,CAM43666 dosg2tmobile4,Web,4/25/2016,4/28/2016,1,2157.07
Bowflex Max Trainer,Online Search,CAM44429 dosbiesl1,Web,4/25/2016,4/28/2016,8,12892.00
Bowflex Max Trainer,Online Search,CAM44435 dosg2egl1mx,Web,4/25/2016,4/28/2016,19,30696.00
Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,Web,4/25/2016,4/28/2016,14,22807.99
Bowflex Max Trainer,Online Search,CAM44520 dosbiegl1mx,Web,4/25/2016,4/28/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM44551 dosg2esl4,Web,4/25/2016,4/28/2016,1,1599.00
Bowflex Selecttech Dumbbells,Online Search,CAM44678 dosg2dsl21,Web,4/25/2016,4/28/2016,1,577.99
Bowflex Max Trainer,Online Search,CAM45009 dosg2eml1,Web,4/25/2016,4/28/2016,1,1599.00
Bowflex Max Trainer,Online Search,CAM45729 DOSG2ESL6,Web,4/25/2016,4/28/2016,1,1049.00
Bowflex Max Trainer,Online Search,CAM45730 DOSG2ESL7,Web,4/25/2016,4/28/2016,5,8610.00
Treadclimber,Online Search,CAM46146 DOSBITSL17,Web,4/25/2016,4/28/2016,1,2029.10
Bowflex Max Trainer,Online Search,CAM47152 DOSBIESL8,Web,4/25/2016,4/28/2016,1,1599.00
Treadclimber,Online Search,CAM48472 DOSG2TSL38,Web,4/25/2016,4/28/2016,1,2029.10
Bowflex Max Trainer,Online Shopping,CAM45043 SAWDOFG2E,Call Center Internal,4/25/2016,4/28/2016,1,1599.00
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Call Center Internal,4/25/2016,4/28/2016,1,1208.00
Bowflex Catalog,Online Shopping,CAM33966 dofg2cfeed1,Web,4/25/2016,4/28/2016,1,1217.91
Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,Web,4/25/2016,4/28/2016,5,8354.00
Treadclimber,Online Shopping,CAM48973 DOFG2TFEED2,Web,4/25/2016,4/28/2016,1,2029.10
Bowflex Max Trainer,Online Shopping,CAM48975 DOFG2EFEED2,Web,4/25/2016,4/28/2016,6,10094.00
Bowflex Catalog,Online Shopping,CAM48980 DOFG2CFEED3,Web,4/25/2016,4/28/2016,1,1772.99
Bowflex Max Trainer,Online Social,CAM48200 SAWDOXFBESCODE,Call Center Internal,4/25/2016,4/28/2016,1,2199.00
Bowflex Max Trainer,Online Social,CAM48202 DOXFBESCODE002,Web,4/25/2016,4/28/2016,2,3357.00
Bowflex Max Trainer,Online Social,CAM48203 DOXFBESCODE003,Web,4/25/2016,4/28/2016,2,2807.00
Bowflex Selecttech Dumbbells,Online Social,CAM48208 DOXFBDSCODE002,Web,4/25/2016,4/28/2016,1,549.00
Treadclimber,Short Form,CAM47123 DISAN60*ALOHATIC,Call Center Internal,4/25/2016,4/28/2016,1,1049.00
Treadclimber,Short Form,CAM48365 CLOON180ALOHATIC,Call Center Internal,4/25/2016,4/28/2016,2,4149.00
Treadclimber,Short Form,CAM48496 HMM*N120HKINGTIC,Call Center Internal,4/25/2016,4/28/2016,1,1599.00
Treadclimber,Short Form,CAM48498 INSPN120HKINGTIC,Call Center Internal,4/25/2016,4/28/2016,0,99.00
Treadclimber,Short Form,CAM48499 SPKEN120HKINGTIC,Call Center Internal,4/25/2016,4/28/2016,1,2406.07
Bowflex Max Trainer,Short Form,CAM48793 HERON5MNHAMFSTIC,Call Center Internal,4/25/2016,4/28/2016,1,2199.00
Treadclimber,Short Form,CAM49228 INSPN120BOO16TIC,Call Center Internal,4/25/2016,4/28/2016,1,2213.99
Treadclimber,Short Form,CAM49229 METVN120BOO16TIC,Call Center Internal,4/25/2016,4/28/2016,1,2199.00
Bowflex Max Trainer,Short Form,CAM48796 DESTN5MNHAMFSTIC,Third Party Call Center - Evolve,4/25/2016,4/28/2016,2,2848.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,4/25/2016,4/28/2016,2,5556.00
Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Call Center Internal,4/25/2016,4/28/2016,1,.00
Bowflex Catalog,Un-Sourced,CAM40820 1800BFXCATALOG,Call Center Internal,4/25/2016,4/28/2016,0,.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,4/25/2016,4/28/2016,1,2210.92
Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Call Center Internal,4/25/2016,4/28/2016,6,12032.11
Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Call Center Internal,4/25/2016,4/28/2016,6,9338.74
Treadclimber,Electronic - Short Form,CAM36104 SAWSF11E,Call Center Internal,4/25/2016,4/29/2016,0,38.98
Treadclimber,Electronic - Short Form,CAM36608 dsetsf12a,Call Center Internal,4/25/2016,4/29/2016,1,2029.10
Bowflex Max Trainer,Electronic - Short Form,CAM44215 SAWDSEESF14A,Call Center Internal,4/25/2016,4/29/2016,1,349.00
Bowflex Max Trainer,Electronic - Short Form,CAM44172 dseesf14a,Web,4/25/2016,4/29/2016,1,1499.00
Bowflex Max Trainer,Electronic - Short Form,CAM45798 DSEESF14H,Web,4/25/2016,4/29/2016,1,1099.00
Bowflex Max Trainer,Electronic - Short Form,CAM48876 DSEESF15A,Web,4/25/2016,4/29/2016,1,1599.00
Treadclimber,Electronic - Short Form,CAM49292 DSETSF16A,Web,4/25/2016,4/29/2016,1,2029.10
